"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Jayson Werth",33,"LF","Vet",1.3e+07,571428,0,13571428,13571428,13.81,0
"Ryan Zimmerman",27,"1B","Vet",1.2e+07,1e+05,175000,12275000,12275000,12.49,0
"Edwin Jackson",28,"SP","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,11.2,0
"Adam LaRoche",32,"DH","Vet",8e+06,0,0,8e+06,8e+06,8.14,0
"John Lannan",27,"RP","Arb 2",5e+06,0,0,5e+06,5e+06,5.09,0
"Stephen Strasburg",23,"SP","Pre-Arb",3e+06,1875000,0,4875000,4875000,4.96,0
"Chien-Ming Wang",32,"RP","Vet",4e+06,0,0,4e+06,4e+06,4.07,0
"Mike Morse",30,"LF","Arb 2",3250000,250000,0,3500000,3500000,3.56,0
"Gio Gonzalez",26,"SP","Pre-Arb",3250000,1e+05,0,3350000,3350000,3.41,0
"Tom Gorzelanny",29,"RP","Arb 3",3e+06,0,0,3e+06,3e+06,3.05,0
"Sean Burnett",29,"RP","Arb 3",2300000,0,0,2300000,2300000,2.34,0
"Jordan Zimmermann",26,"SP","Pre-Arb",2300000,0,0,2300000,2300000,2.34,0
"Anthony Rendon",22,"3B","Pre-Arb",3e+05,1500000,0,1800000,1800000,1.83,0
"Bryce Harper",19,"RF","Pre-Arb",5e+05,1250000,0,1750000,1750000,1.78,0
"Kurt Suzuki",28,"C","Vet",5e+06,37500,0,5037500,1693989,1.72,0
"Tyler Clippard",27,"RP","Arb 1",1650000,0,0,1650000,1650000,1.68,0
"Rick Ankiel",32,"CF","Vet",1250000,0,0,1250000,1250000,1.27,0
"Matt Purke",21,"RP","Pre-Arb",350000,687500,0,1037500,1037500,1.06,0
"Brad Lidge",35,"RP","Vet",1e+06,0,0,1e+06,1e+06,1.02,0
"Jesus Flores",27,"C","Pre-Arb",815000,0,0,815000,815000,0.83,0
"Mark Derosa",37,"3B","Vet",8e+05,0,0,8e+05,8e+05,0.81,0
"Chad Tracy",32,"1B","Vet",750000,0,0,750000,750000,0.76,0
"Mike Gonzalez",34,"RP","Vet",9e+05,0,0,9e+05,604918,0.62,0
"Brett Carroll",29,"CF","Pre-Arb",580000,0,0,580000,580000,0.59,0
"Ian Desmond",26,"LF","Pre-Arb",512500,0,0,512500,512500,0.52,0
"Danny Espinosa",25,"SS","Pre-Arb",506000,0,0,506000,506000,0.51,0
"Drew Storen",24,"RP","Pre-Arb",498750,0,0,498750,498750,0.51,0
"Roger Bernadina",28,"LF","Pre-Arb",493500,0,0,493500,493500,0.5,0
"Wilson Ramos",24,"C","Pre-Arb",491250,0,0,491250,491250,0.5,0
"Henry Rodriguez",25,"RP","Pre-Arb",491000,0,0,491000,491000,0.5,0
"Ross Detwiler",26,"SP","Pre-Arb",485000,0,0,485000,485000,0.49,0
"Craig Stammen",28,"RP","Pre-Arb",485000,0,0,485000,485000,0.49,0
"Steve Lombardozzi",23,"2B","Pre-Arb",481000,0,0,481000,481000,0.49,0
"Chris Marrero",23,"1B","Pre-Arb",481000,0,0,481000,481000,0.49,0
"Ryan Mattheus",28,"RP","Pre-Arb",481000,0,0,481000,481000,0.49,0
"Corey Brown",26,"CF","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Christian Garcia",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Cole Kimball",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Sandy Leon",23,"C","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Tyler Moore",25,"1B","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Ryan Perry",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Carlos Rivero",24,"SS","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Zach Duke",29,"RP","Vet",9e+05,0,0,9e+05,167213,0.17,0
