"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Torii Hunter",35,"RF","Vet",18500000,5e+05,0,1.9e+07,1.9e+07,12.96,0
"Vernon Wells",32,"LF","Vet",2.3e+07,3187500,0,26187500,1.8e+07,12.27,0
"Dan Haren",30,"SP","Vet",12750000,0,0,12750000,12750000,8.69,0
"Scott Kazmir",27,"SP","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,8.18,0
"Bobby Abreu",37,"LF","Vet",9e+06,0,0,9e+06,9e+06,6.14,0
"Joel Pineiro",32,"SP","Vet",8e+06,0,0,8e+06,8e+06,5.46,0
"Ervin Santana",28,"SP","Vet",8e+06,0,0,8e+06,8e+06,5.46,0
"Jered Weaver",28,"SP","Arb 2",7365000,0,0,7365000,7365000,5.02,0
"Fernando Rodney",34,"RP/CL","Vet",5500000,0,0,5500000,5500000,3.75,0
"Scott Downs",35,"RP","Vet",5e+06,0,0,5e+06,5e+06,3.41,0
"Hisanori Takahashi",36,"RP","Pre-Arb",3800000,0,0,3800000,3800000,2.59,0
"Howie Kendrick",27,"LF","Arb 2",3300000,0,50000,3350000,3350000,2.28,0
"Maicer Izturis",30,"2B","Vet",3100000,166667,0,3266667,3266667,2.23,0
"Erick Aybar",27,"SS","Arb 2",3e+06,0,75000,3075000,3075000,2.1,0
"Kendrys Morales",28,"DH","Arb 1",2975000,0,0,2975000,2975000,2.03,0
"Alberto Callaspo",28,"3B","Arb 1",2e+06,0,0,2e+06,2e+06,1.36,0
"Jeff Mathis",28,"C","Arb 2",1700000,0,0,1700000,1700000,1.16,0
"Reggie Willits",30,"LF","Arb 2",775000,0,0,775000,775000,0.53,0
"Kevin Jepsen",26,"RP","Pre-Arb",435000,0,0,435000,435000,0.3,0
"Jason Bugler",32,"RP","Pre-Arb",423000,0,0,423000,423000,0.29,0
"Brandon Wood",26,"SS","Pre-Arb",420000,0,0,420000,420000,0.29,0
"Rich Thompson",26,"RP","Pre-Arb",418000,0,0,418000,418000,0.29,0
"Bobby Wilson",28,"C","Pre-Arb",416000,0,0,416000,416000,0.28,0
"Alexi Amarista",22,"SS","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Peter Bourjos",24,"RF","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Bobby Cassevah",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Tyler Chatwood",21,"SP","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Hank Conger",23,"C","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Michael Kohn",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Jeremy Moore",24,"RF","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Chris Pettit",26,"LF","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Garrett Richards",23,"SP","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Andrew Romine",25,"SS","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Freddy Sandoval",28,"3B","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Mark Trumbo",25,"DH","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Jordan Walden",23,"RP","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Jerome Williams",29,"RP","Pre-Arb",414000,0,0,414000,414000,0.28,0
"Mike Trout",19,"CF","Pre-Arb",414000,0,0,414000,149292,0.1,0
