"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Josh Hamilton",32,"LF","Vet",1.5e+07,2400000,0,17400000,17400000,12.3,0
"Jered Weaver",30,"SP","Vet",1.6e+07,2e+05,0,16200000,16200000,11.45,0
"Albert Pujols",33,"DH","Vet",1.6e+07,0,0,1.6e+07,1.6e+07,11.31,0
"C.J. Wilson",32,"SP","Vet",1.1e+07,5e+05,0,11500000,11500000,8.13,0
"Howie Kendrick",29,"LF","Vet",8750000,350000,0,9100000,9100000,6.43,0
"Erick Aybar",29,"SS","Vet",8500000,250000,0,8750000,8750000,6.19,0
"Jason Vargas",30,"SP","Arb 3",8500000,0,0,8500000,8500000,6.01,0
"Joe Blanton",32,"RP","Vet",6500000,0,0,6500000,6500000,4.6,0
"Chris Iannetta",30,"C","Vet",5050000,0,0,5050000,5050000,3.57,0
"Tommy Hanson",26,"SP","Arb 1",3725000,0,0,3725000,3725000,2.63,0
"Sean Burnett",30,"RP","Vet",3500000,125000,0,3625000,3625000,2.56,0
"Jerome Williams",31,"RP","Arb 2",2e+06,0,0,2e+06,2e+06,1.41,0
"Kevin Jepsen",28,"RP","Pre-Arb",1181250,0,0,1181250,1181250,0.84,0
"J.C. Gutierrez",29,"RP","Arb 1",750000,0,0,750000,750000,0.53,0
"Mark Trumbo",27,"DH","Pre-Arb",540000,0,0,540000,540000,0.38,0
"Ernesto Frieri",27,"RP","Pre-Arb",530000,0,0,530000,530000,0.37,0
"Peter Bourjos",26,"RF","Pre-Arb",512500,0,0,512500,512500,0.36,0
"Mike Trout",21,"CF","Pre-Arb",510000,0,0,510000,510000,0.36,0
"J.B. Shuck",26,"LF","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.35,0
"Hank Conger",25,"C","Pre-Arb",495000,0,0,495000,495000,0.35,0
"Garrett Richards",25,"SP","Pre-Arb",495000,0,0,495000,495000,0.35,0
"Dane De La Rosa",30,"RP","Pre-Arb",490000,0,0,490000,452513,0.32,0
"Michael Kohn",27,"RP","Pre-Arb",490000,0,0,490000,439125,0.31,0
"Collin Cowgill",27,"RF","Pre-Arb",493520,0,0,493520,266986,0.19,0
"Andrew Romine",27,"SS","Pre-Arb",492500,0,0,492500,215300,0.15,0
"Luis Jimenez",25,"3B","Pre-Arb",490000,0,0,490000,187431,0.13,0
"Kole Calhoun",25,"RF","Pre-Arb",491000,0,0,491000,171715,0.12,0
"Chris Nelson",27,"3B","Pre-Arb",491000,0,0,491000,166349,0.12,0
"Mark Lowe",30,"RP","Vet",490000,0,0,490000,160655,0.11,0
"Grant Green",25,"LF","Pre-Arb",490000,0,0,490000,147267,0.1,0
"Buddy Boshers",25,"RP","Pre-Arb",490000,0,0,490000,136557,0.1,0
"Cory Rasmus",25,"RP","Pre-Arb",490000,0,0,490000,101748,0.07,0
"John Hester",29,"C","Pre-Arb",495000,0,0,495000,59508,0.04,0
"Efren Navarro",27,"1B","Pre-Arb",490000,0,0,490000,40163,0.03,0
"Matt Shoemaker",26,"SP","Pre-Arb",490000,0,0,490000,40163,0.03,0
