"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Alex Gordon",31,"LF","Vet",1.4e+07,0,0,1.4e+07,1.4e+07,11.06,"9,375,000"
"Alex Rios",34,"RF","Vet",9500000,0,0,9500000,9500000,7.51,"11,000,000"
"Jeremy Guthrie",36,"SP","Vet",9e+06,0,0,9e+06,9e+06,7.11,"8,333,333"
"Greg Holland",29,"RP","Arb 2",8250000,0,0,8250000,8250000,6.52,"8,250,000"
"Omar Infante",33,"2B","Vet",7500000,0,0,7500000,7500000,5.93,"7,562,500"
"Edinson Volquez",31,"SP","Vet",7500000,0,0,7500000,7500000,5.93,"10,000,000"
"Kendrys Morales",32,"DH","Vet",6500000,0,750000,7250000,7250000,5.73,"8,500,000"
"Wade Davis",29,"RP/CL","Vet",7e+06,0,25000,7025000,7025000,5.55,"3,150,000"
"Eric Hosmer",25,"1B","Arb 1",5650000,0,50000,5700000,5700000,4.5,"6,950,000"
"Luke Hochevar",31,"RP","Vet",4e+06,0,0,4e+06,4e+06,3.16,"5,000,000"
"Johnny Cueto",29,"SP","Vet",3879781,0,0,3879781,3879781,3.07,"6,750,000"
"Alcides Escobar",28,"SS","Arb 3",3e+06,0,1e+05,3100000,3100000,2.45,"2,625,000"
"Ben Zobrist",34,"2B","Vet",2827868,0,0,2827868,2827868,2.23,"4,500,000"
"Lorenzo Cain",29,"CF","Arb 1",2725000,0,1e+05,2825000,2825000,2.23,"2,725,000"
"Mike Moustakas",26,"3B","Arb 1",2640000,0,60000,2700000,2700000,2.13,"2,640,000"
"Danny Duffy",26,"SP","Arb 1",2425000,0,0,2425000,2425000,1.92,"2,425,000"
"Kris Medlen",29,"SP","Arb 3",2e+06,0,0,2e+06,2e+06,1.58,"4,250,000"
"Franklin Morales",29,"RP","Vet",1850000,0,0,1850000,1850000,1.46,"1,850,000"
"Salvador Perez",25,"C","Vet",1750000,0,1e+05,1850000,1850000,1.46,"1,400,000"
"Kelvin Herrera",25,"RP","Arb 1",1600000,0,0,1600000,1600000,1.26,"2,075,000"
"Jarrod Dyson",30,"RF","Arb 1",1225000,0,0,1225000,1225000,0.97,"1,225,000"
"Yordano Ventura",24,"SP","Pre-Arb",750000,2e+05,0,950000,950000,0.75,"4,800,000"
"Ryan Madson",34,"RP","Vet",850000,0,0,850000,850000,0.67,"850,000"
"Drew Butera",31,"C","Arb 2",809426,0,0,809426,809426,0.64,"987,500"
"Louis Coleman",29,"RP","Arb 1",725000,0,0,725000,725000,0.57,"725,000"
"Chris Young",36,"RP","Vet",675000,0,0,675000,675000,0.53,"675,000"
"Paulo Orlando",29,"RF","Pre-Arb",507500,0,0,507500,371612,0.29,"507,500"
"Jonny Gomes",34,"LF","Vet",1e+06,0,0,1e+06,371585,0.29,"4,000,000"
"Christian Colon",26,"2B","Pre-Arb",509525,0,0,509525,339683,0.27,"509,525"
"Cheslor Cuthbert",22,"3B","Pre-Arb",507500,0,0,507500,146980,0.12,"507,500"
"Francisco Pena",25,"C","Pre-Arb",508700,0,0,508700,97292,0.08,"508,700"
"Terrance Gore",24,"LF","Pre-Arb",508000,0,0,508000,97158,0.08,"508,000"
"Scott Alexander",25,"RP","Pre-Arb",507500,0,0,507500,91516,0.07,"507,500"
"Miguel Almonte",22,"RP","Pre-Arb",507500,0,0,507500,91516,0.07,"507,500"
"Joba Chamberlain",29,"RP","Vet",507500,0,0,507500,72103,0.06,"507,500"
"Michael Mariot",26,"RP","Pre-Arb",507500,0,0,507500,44371,0.04,"507,500"
