"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Joe Mauer",31,"1B","Vet",2.3e+07,0,0,2.3e+07,2.3e+07,26.29,0
"Ricky Nolasco",31,"SP","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,13.72,0
"Phil Hughes",28,"RP","Vet",8e+06,0,5e+05,8500000,8500000,9.71,0
"Mike Pelfrey",30,"RP","Vet",5500000,0,0,5500000,5500000,6.29,0
"Glen Perkins",31,"RP","Vet",4025000,0,25000,4050000,4050000,4.63,0
"Kurt Suzuki",30,"C","Vet",2750000,0,550000,3300000,3300000,3.77,0
"Jared Burton",33,"RP","Vet",3250000,0,0,3250000,3250000,3.71,0
"Trevor Plouffe",28,"3B","Pre-Arb",2350000,0,0,2350000,2350000,2.69,0
"Brian Duensing",31,"RP","Arb 2",2e+06,0,0,2e+06,2e+06,2.29,0
"Anthony Swarzak",28,"RP","Pre-Arb",935000,0,0,935000,935000,1.07,0
"Brian Dozier",27,"2B","Pre-Arb",540000,0,0,540000,540000,0.62,0
"Casey Fien",30,"RP","Pre-Arb",530000,0,0,530000,530000,0.61,0
"Caleb Thielbar",27,"RP","Pre-Arb",510000,0,0,510000,510000,0.58,0
"Eduardo Escobar",25,"SS","Pre-Arb",507500,0,0,507500,507500,0.58,0
"Kyle Gibson",26,"SP","Pre-Arb",502500,0,0,502500,502500,0.57,0
"Oswaldo Arcia",23,"LF","Pre-Arb",512500,0,0,512500,478893,0.55,0
"Eduardo Nunez",27,"SS","Pre-Arb",576900,0,0,576900,457106,0.52,0
"Daniel Santana",23,"CF","Pre-Arb",5e+05,0,0,5e+05,407103,0.47,0
"Chris Parmelee",26,"1B","Pre-Arb",510000,0,0,510000,395737,0.45,0
"Jordan Schafer",27,"CF","Arb 1",1090000,0,0,1090000,339508,0.39,0
"Eric Fryer",28,"C","Pre-Arb",515000,0,0,515000,306748,0.35,0
"Aaron Hicks",24,"RF","Pre-Arb",507500,0,0,507500,288415,0.33,0
"Josmil Pinto",25,"C","Pre-Arb",5e+05,0,0,5e+05,281420,0.32,0
"Chris Colabello",30,"1B","Pre-Arb",505000,0,0,505000,267677,0.31,0
"Chris Herrmann",26,"C","Pre-Arb",5e+05,0,0,5e+05,207650,0.24,0
"Ryan Pressly",25,"RP","Pre-Arb",511500,0,0,511500,187270,0.21,0
"Michael Tonkin",24,"RP","Pre-Arb",502500,0,0,502500,186721,0.21,0
"Tom Milone",27,"RP","Pre-Arb",510000,0,0,510000,167213,0.19,0
"Kennys Vargas",23,"1B","Pre-Arb",5e+05,0,0,5e+05,163934,0.19,0
"Trevor May",24,"RP","Pre-Arb",5e+05,0,0,5e+05,139344,0.16,0
"Yohan Pino",30,"SP","Pre-Arb",5e+05,0,0,5e+05,128415,0.15,0
"Logan Darnell",25,"RP","Pre-Arb",5e+05,0,0,5e+05,114754,0.13,0
"A.J. Achter",25,"RP","Pre-Arb",5e+05,0,0,5e+05,73770,0.08,0
"Lester Oliveros",26,"RP","Pre-Arb",5e+05,0,0,5e+05,73770,0.08,0
