"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Albert Pujols",34,"DH","Vet",2.3e+07,0,0,2.3e+07,2.3e+07,13.91,0
"Josh Hamilton",33,"LF","Vet",1.5e+07,2400000,0,17400000,17400000,10.52,0
"C.J. Wilson",33,"SP","Vet",1.6e+07,5e+05,0,16500000,16500000,9.98,0
"Jered Weaver",31,"SP","Vet",1.6e+07,2e+05,0,16200000,16200000,9.79,0
"Howie Kendrick",30,"LF","Vet",9350000,350000,0,9700000,9700000,5.86,0
"Erick Aybar",30,"SS","Vet",8500000,250000,50000,8800000,8800000,5.32,0
"Joe Smith",30,"RP","Vet",5250000,0,0,5250000,5250000,3.17,0
"David Freese",31,"3B","Arb 2",5050000,0,0,5050000,5050000,3.05,0
"Chris Iannetta",31,"C","Vet",4975000,0,0,4975000,4975000,3.01,0
"Sean Burnett",31,"RP","Vet",3750000,125000,0,3875000,3875000,2.34,0
"Huston Street",30,"RP","Vet",2754098,0,0,2754098,2754098,1.67,0
"Jason Grilli",37,"RP","Vet",1968586,0,0,1968586,1968586,1.19,0
"Kevin Jepsen",29,"RP","Arb 1",1462500,0,0,1462500,1462500,0.88,0
"Roberto Hernandez",33,"RP","Vet",4500000,0,0,4500000,1303278,0.79,0
"Joe Thatcher",32,"RP","Arb 3",2375000,0,0,2375000,1116120,0.67,0
"Mike Trout",22,"CF","Pre-Arb",1e+06,0,0,1e+06,1e+06,0.6,0
"Gordon Beckham",27,"2B","Arb 2",889754,0,0,889754,889754,0.54,0
"Fernando Salas",29,"RP","Arb 1",870000,0,0,870000,870000,0.53,0
"John McDonald",39,"SS","Vet",850000,0,0,850000,850000,0.51,0
"Brennan Boesch",29,"RF","Pre-Arb",8e+05,0,0,8e+05,8e+05,0.48,0
"Hector Santiago",26,"RP","Pre-Arb",530000,0,0,530000,530000,0.32,0
"Garrett Richards",26,"SP","Pre-Arb",520000,0,0,520000,520000,0.31,0
"Hank Conger",26,"C","Pre-Arb",517500,0,0,517500,517500,0.31,0
"Michael Kohn",28,"RP","Pre-Arb",515000,0,0,515000,515000,0.31,0
"Kole Calhoun",26,"RF","Pre-Arb",506000,0,0,506000,506000,0.31,0
"Collin Cowgill",28,"RF","Pre-Arb",506000,0,0,506000,506000,0.31,0
"Grant Green",26,"LF","Pre-Arb",502250,0,0,502250,502250,0.3,0
"Tyler Skaggs",22,"SP","Pre-Arb",502250,0,0,502250,502250,0.3,0
"Ryan Brasier",26,"SP","Pre-Arb",500750,0,0,500750,500750,0.3,0
"Matt Shoemaker",27,"SP","Pre-Arb",500500,0,0,500500,500500,0.3,0
"Cam Bedrosian",22,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.3,0
"C.J. Cron",24,"1B","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.3,0
"Brian Moran",25,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.3,0
"Mike Morin",23,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.3,0
"Efren Navarro",28,"1B","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.3,0
"Michael Roth",24,"SP","Pre-Arb",5e+05,0,0,5e+05,322404,0.19,0
"Vinnie Pestano",29,"RP","Pre-Arb",975000,0,0,975000,282377,0.17,0
"Tony Campana",28,"LF","Pre-Arb",509500,0,0,509500,239437,0.14,0
"Wade LeBlanc",29,"RP","",5e+05,0,0,5e+05,92896,0.06,0
"Shawn O'Malley",26,"LF","Pre-Arb",5e+05,0,0,5e+05,76502,0.05,0
"John Buck",33,"C","Vet",5e+05,0,0,5e+05,73770,0.04,0
