"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Russell Martin",31,"C","Vet",8500000,1e+06,0,9500000,9500000,12.34,0
"Andrew McCutchen",27,"RF","Arb 2",7250000,208333,75000,7533333,7533333,9.79,0
"Wandy Rodriguez",35,"RP","Vet",7500000,0,0,7500000,7500000,9.74,0
"Francisco Liriano",30,"RP","Vet",6e+06,0,0,6e+06,6e+06,7.79,0
"Neil Walker",28,"2B","Arb 1",5750000,0,0,5750000,5750000,7.47,0
"Edinson Volquez",30,"SP","Vet",5e+06,0,0,5e+06,5e+06,6.5,0
"Pedro Alvarez",27,"1B","Arb 1",4250000,0,0,4250000,4250000,5.52,0
"Charlie Morton",30,"SP","Arb 3",4e+06,0,0,4e+06,4e+06,5.2,0
"Ike Davis",27,"1B","Arb 2",3500000,0,0,3500000,3136612,4.07,0
"Mark Melancon",29,"RP/CL","Arb 1",2595000,0,0,2595000,2595000,3.37,0
"Gaby Sanchez",30,"1B","Arb 2",2300000,0,0,2300000,2300000,2.99,0
"Clint Barmes",35,"SS","Vet",2e+06,0,0,2e+06,2e+06,2.6,0
"Travis Snider",26,"RF","Arb 1",1200000,0,0,1200000,1200000,1.56,0
"John Axford",31,"RP","Arb 1",4500000,0,0,4500000,1131147,1.47,0
"Chris Stewart",32,"C","Arb 1",1e+06,0,0,1e+06,1e+06,1.3,0
"Starling Marte",25,"CF","Pre-Arb",5e+05,333333,0,833333,833333,1.08,0
"Tony Watson",29,"RP","Pre-Arb",518500,0,0,518500,518500,0.67,0
"Jordy Mercer",27,"SS","Pre-Arb",515500,0,0,515500,515500,0.67,0
"Justin Wilson",26,"RP","Pre-Arb",515500,0,0,515500,515500,0.67,0
"Jeanmar Gomez",26,"RP","Pre-Arb",514500,0,0,514500,514500,0.67,0
"Josh Harrison",26,"2B","Pre-Arb",513000,0,0,513000,513000,0.67,0
"Gerrit Cole",23,"SP","Pre-Arb",512500,0,0,512500,512500,0.67,0
"Jared Hughes",28,"RP","Pre-Arb",5e+05,0,0,5e+05,418032,0.54,0
"Vance Worley",26,"RP","Pre-Arb",527500,0,0,527500,305546,0.4,0
"Gregory Polanco",22,"LF","Pre-Arb",5e+05,0,0,5e+05,278688,0.36,0
"Jeff Locke",26,"RP","Pre-Arb",513000,0,0,513000,260704,0.34,0
"Brandon Cumpton",25,"RP","Pre-Arb",507000,0,0,507000,254885,0.33,0
"Tony Sanchez",26,"C","Pre-Arb",507000,0,0,507000,213327,0.28,0
"Casey Sadler",23,"RP","Pre-Arb",5e+05,0,0,5e+05,125683,0.16,0
"Brent Morel",27,"3B","Arb 1",5e+05,0,0,5e+05,122950,0.16,0
"Andrew Lambo",25,"RF","Pre-Arb",5e+05,0,0,5e+05,84699,0.11,0
