"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Nick Markakis",27,"RF","Vet",10250000,350000,75000,10675000,10675000,11.31,0
"Brian Roberts",33,"2B","Vet",1e+07,0,0,1e+07,1e+07,10.59,0
"Vladimir Guerrero",36,"RF","Vet",7611455,0,0,7611455,7611455,8.06,0
"Derrek Lee",35,"1B","Vet",7250000,0,0,7250000,7250000,7.68,0
"Luke Scott",33,"DH","Arb 2",6400000,0,0,6400000,6400000,6.78,0
"Mike Gonzalez",33,"RP","Vet",6e+06,0,0,6e+06,6e+06,6.36,0
"J.J. Hardy",28,"SS","Vet",5850000,0,0,5850000,5850000,6.2,0
"Jeremy Guthrie",32,"SP","Arb 2",5750000,0,0,5750000,5750000,6.09,0
"Mark Reynolds",27,"3B","Vet",5e+06,333333,0,5333333,5333333,5.65,0
"Kevin Gregg",33,"RP","Vet",4200000,0,0,4200000,4200000,4.45,0
"Adam Jones",25,"CF","Arb 1",3250000,0,0,3250000,3250000,3.44,0
"Koji Uehara",36,"RP","Pre-Arb",3e+06,0,0,3e+06,3e+06,3.18,0
"Cesar Izturis",31,"SS","Vet",1500000,0,0,1500000,1500000,1.59,0
"Brian Matusz",24,"RP","Pre-Arb",550000,8e+05,0,1350000,1350000,1.43,0
"Brendan Harris",30,"2B","Pre-Arb",1750000,0,0,1750000,1250000,1.32,0
"Dylan Bundy",18,"SP","Pre-Arb",445000,8e+05,0,1245000,1245000,1.32,0
"Jeremy Accardo",29,"RP","Vet",1080000,0,0,1080000,1080000,1.14,0
"Felix Pie",26,"CF","Pre-Arb",985000,0,0,985000,985000,1.04,0
"Jim Johnson",28,"RP","Arb 1",975000,0,0,975000,975000,1.03,0
"Justin Duchscherer",33,"SP","Vet",7e+05,0,0,7e+05,7e+05,0.74,0
"Nick Green",32,"3B","Pre-Arb",6e+05,0,0,6e+05,6e+05,0.64,0
"Josh Rupe",28,"RP","Pre-Arb",475000,0,0,475000,475000,0.5,0
"Matt Wieters",25,"C","Pre-Arb",452250,0,0,452250,452250,0.48,0
"Brad Bergesen",25,"RP","Pre-Arb",434000,0,0,434000,434000,0.46,0
"Jason Berken",27,"RP","Pre-Arb",426500,0,0,426500,426500,0.45,0
"Jake Fox",28,"DH","Pre-Arb",424000,0,0,424000,424000,0.45,0
"Robert Andino",27,"CF","Pre-Arb",421500,0,0,421500,421500,0.45,0
"Jake Arrieta",25,"SP","Pre-Arb",419000,0,0,419000,419000,0.44,0
"Chris Tillman",23,"SP","Pre-Arb",417000,0,0,417000,417000,0.44,0
"Matt Angle",25,"LF","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Josh Bell",24,"3B","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Pedro Florimon",24,"SS","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Troy Patton",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Zach Phillips",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Clay Rapada",30,"RF","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Nolan Reimold",27,"LF","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Alfredo Simon",30,"SP","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Brandon Snyder",24,"3B","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Craig Tatum",28,"C","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Pedro Viola",28,"RP","Pre-Arb",414000,0,0,414000,414000,0.44,0
"Erik Bedard",32,"SP","Vet",1e+06,0,0,1e+06,338797,0.36,0
"Ryan Adams",24,"2B","Pre-Arb",414000,0,0,414000,300885,0.32,0
"Jo-Jo Reyes",26,"SP","Pre-Arb",439100,0,0,439100,163162,0.17,0
"Tommy Hunter",25,"RP","Pre-Arb",442160,0,0,442160,152219,0.16,0
"Chris Davis",25,"1B","Pre-Arb",418290,0,0,418290,139430,0.15,0
"Willie Eyre",32,"RP","Pre-Arb",414000,0,0,414000,110852,0.12,0
"Kyle Hudson",24,"CF","Pre-Arb",414000,0,0,414000,67868,0.07,0
"Rick VandenHurk",26,"SP","Pre-Arb",414000,0,0,414000,67868,0.07,0
"Mark Worrell",28,"RP","Pre-Arb",414000,0,0,414000,22622,0.02,0
