"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Wei-Yin Chen",32,"SP","Vet",9e+06,6500000,0,15500000,15500000,13.99,"16,000,000"
"Giancarlo Stanton",27,"RF","Vet",14500000,0,0,14500000,14500000,13.09,"25,000,000"
"Dee Gordon",29,"2B","Arb 2",7500000,3e+05,0,7800000,7800000,7.04,"10,000,000"
"Brad Ziegler",37,"RP","Vet",7e+06,0,0,7e+06,7e+06,6.32,"8,000,000"
"Junichi Tazawa",31,"RP","Vet",5e+06,0,0,5e+06,5e+06,4.51,"6,000,000"
"Marcell Ozuna",26,"CF","Arb 1",3500000,0,0,3500000,3500000,3.16,"3,500,000"
"Christian Yelich",25,"LF","Arb 1",3500000,0,0,3500000,3500000,3.16,"7,081,429"
"A.J. Ellis",36,"C","Vet",2500000,0,0,2500000,2500000,2.26,"2,500,000"
"Ichiro Suzuki",43,"RF","Vet",2e+06,0,0,2e+06,2e+06,1.81,"2,000,000"
"Dustin McGowan",35,"RP","Vet",1750000,0,0,1750000,1750000,1.58,"1,750,000"
"Derek Dietrich",27,"2B","Arb 1",1700000,0,0,1700000,1700000,1.53,"1,700,000"
"Tyler Moore",30,"1B","Arb 2",1e+06,0,0,1e+06,1e+06,0.9,"1,000,000"
"J.T. Realmuto",26,"C","Pre-Arb",562500,0,0,562500,562500,0.51,"562,500"
"Justin Bour",29,"1B","Pre-Arb",552500,0,0,552500,552500,0.5,"552,500"
"Dan Straily",28,"SP","Pre-Arb",552100,0,0,552100,552100,0.5,"552,100"
"Kyle Barraclough",27,"RP","Pre-Arb",536500,0,0,536500,536500,0.48,"536,500"
"Miguel Rojas",28,"SS","Pre-Arb",535000,0,0,535000,535000,0.48,"535,000"
"Jose Urena",25,"SP","Pre-Arb",535000,0,0,535000,535000,0.48,"535,000"
"Jarlin Garcia",24,"RP","Pre-Arb",535000,0,0,535000,499833,0.45,"535,000"
"Vance Worley",29,"RP","Arb 3",535000,0,0,535000,394605,0.36,"535,000"
"Adam Conley",27,"SP","Pre-Arb",537500,0,0,537500,328944,0.3,"537,500"
"Brian Ellington",26,"RP","Pre-Arb",535000,0,0,535000,298146,0.27,"535,000"
"Justin Nicolino",25,"RP","Pre-Arb",535000,0,0,535000,289377,0.26,"535,000"
"Drew Steckenrider",26,"RP/CL","Pre-Arb",535000,0,0,535000,268916,0.24,"535,000"
"Chris O'Grady",27,"SP","Pre-Arb",535000,0,0,535000,257224,0.23,"535,000"
"Tomas Telis",26,"1B","Pre-Arb",535000,0,0,535000,236763,0.21,"535,000"
"Odrisamer Despaigne",30,"SP","Pre-Arb",535000,0,0,535000,233840,0.21,"535,000"
"Mike Aviles",36,"3B","Vet",535000,0,0,535000,216302,0.2,"535,000"
"Javy Guerra",31,"RP","Arb 2",535000,0,0,535000,131535,0.12,"535,000"
"Brian Anderson",24,"3B","Pre-Arb",535000,0,0,535000,90613,0.08,"535,000"
"Dillon Peters",24,"SP","Pre-Arb",535000,0,0,535000,90613,0.08,"535,000"
