"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"David Wright",31,"3B","Vet",2e+07,0,0,2e+07,2e+07,21.17,0
"Curtis Granderson",33,"RF","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,13.76,0
"Bartolo Colon",41,"SP","Vet",9e+06,0,0,9e+06,9e+06,9.53,0
"Daniel Murphy",29,"2B","Arb 2",5700000,0,0,5700000,5700000,6.03,0
"Jonathan Niese",27,"RP","Arb 2",5e+06,50000,0,5050000,5050000,5.35,0
"Bobby Parnell",29,"RP","Arb 2",3700000,0,0,3700000,3700000,3.92,0
"Dillon Gee",28,"RP","Pre-Arb",3625000,0,0,3625000,3625000,3.84,0
"Eric Young Jr.",29,"CF","Arb 1",1850000,0,0,1850000,1850000,1.96,0
"Lucas Duda",28,"1B","Pre-Arb",1637500,0,0,1637500,1637500,1.73,0
"Daisuke Matsuzaka",33,"SP","Pre-Arb",1500000,0,0,1500000,1500000,1.59,0
"Ruben Tejada",24,"SS","Pre-Arb",1100000,0,0,1100000,1100000,1.16,0
"Matt Harvey",25,"SP","Pre-Arb",546625,0,60000,606625,606625,0.64,0
"Carlos Torres",31,"RP","Pre-Arb",561875,0,0,561875,561875,0.59,0
"Zack Wheeler",24,"SP","Pre-Arb",512375,0,0,512375,512375,0.54,0
"Jenrry Mejia",24,"RP","Pre-Arb",509675,0,0,509675,509675,0.54,0
"Juan Lagares",25,"CF","Pre-Arb",506636,0,0,506636,506636,0.54,0
"Anthony Recker",30,"C","Pre-Arb",505340,0,0,505340,505340,0.53,0
"Jeurys Familia",24,"RP/CL","Pre-Arb",502550,0,0,502550,502550,0.53,0
"Travis d'Arnaud",25,"C","Pre-Arb",501560,0,0,501560,457707,0.48,0
"Eric Campbell",27,"1B","Pre-Arb",5e+05,0,0,5e+05,385245,0.41,0
"Jacob deGrom",26,"SP","Pre-Arb",5e+05,0,0,5e+05,377049,0.4,0
"Josh Edgin",27,"RP","Pre-Arb",5e+05,0,0,5e+05,371584,0.39,0
"Gonzalez Germen",26,"RP","Pre-Arb",504875,0,0,504875,347618,0.37,0
"Dana Eveland",30,"RP","Pre-Arb",5e+05,0,0,5e+05,327868,0.35,0
"Wilmer Flores",22,"SS","Pre-Arb",5e+05,0,0,5e+05,327868,0.35,0
"Buddy Carlyle",36,"RP","Arb 1",5e+05,0,0,5e+05,232240,0.25,0
"Kirk Nieuwenhuis",26,"CF","Pre-Arb",5e+05,0,0,5e+05,207650,0.22,0
"Matt den Dekker",26,"CF","Pre-Arb",5e+05,0,0,5e+05,202185,0.21,0
"Josh Satin",29,"1B","Pre-Arb",506809,0,0,506809,196630,0.21,0
"Rafael Montero",23,"RP","Pre-Arb",5e+05,0,0,5e+05,136612,0.14,0
"Dilson Herrera",20,"2B","Pre-Arb",5e+05,0,0,5e+05,84699,0.09,0
"Dario Alvarez",25,"RP","Pre-Arb",5e+05,0,0,5e+05,76502,0.08,0
"Erik Goeddel",25,"RP","Pre-Arb",5e+05,0,0,5e+05,76502,0.08,0
