"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Ryan Braun",32,"LF","Vet",1.9e+07,1e+06,0,2e+07,2e+07,32.17,"21,000,000"
"Matt Garza",32,"SP","Vet",12500000,0,0,12500000,12500000,20.11,"12,500,000"
"Wily Peralta",27,"SP","Pre-Arb",2800000,0,0,2800000,2800000,4.5,"2,800,000"
"Chris Carter",29,"1B","Arb 2",2500000,0,0,2500000,2500000,4.02,"2,500,000"
"Martin Maldonado",29,"C","Arb 2",1100000,25000,0,1125000,1125000,1.81,"975,000"
"Blaine Boyer",34,"RP","Vet",950000,0,0,950000,950000,1.53,"950,000"
"Carlos Torres",33,"RP","Arb 1",950000,0,0,950000,950000,1.53,"950,000"
"Jimmy Nelson",27,"SP","Pre-Arb",522300,0,0,522300,522300,0.84,"522,300"
"Chase Anderson",28,"SP","Pre-Arb",520200,0,0,520200,520200,0.84,"520,200"
"Scooter Gennett",26,"2B","Pre-Arb",518100,0,0,518100,518100,0.83,"518,100"
"Kirk Nieuwenhuis",28,"CF","Pre-Arb",514000,0,0,514000,514000,0.83,"514,000"
"Tyler Thornburg",27,"RP","Pre-Arb",513900,0,0,513900,513900,0.83,"513,900"
"Domingo Santana",23,"RF","Pre-Arb",513800,0,0,513800,513800,0.83,"513,800"
"Jonathan Villar",25,"SS","Pre-Arb",512900,0,0,512900,512900,0.83,"512,900"
"Michael Blazek",27,"RP","Pre-Arb",514200,0,0,514200,474890,0.76,"514,200"
"Corey Knebel",24,"RP/CL","Pre-Arb",513000,0,0,513000,440071,0.71,"513,000"
"Zach Davies",23,"SP","Pre-Arb",507500,0,0,507500,438134,0.7,"507,500"
"Hernan Perez",25,"LF","Pre-Arb",507500,0,0,507500,438134,0.7,"507,500"
"Junior Guerra",31,"SP","Pre-Arb",507500,0,0,507500,424269,0.68,"507,500"
"Jhan Marinez",27,"RP","Pre-Arb",507500,0,0,507500,396539,0.64,"507,500"
"Jacob Barnes",26,"RP","Pre-Arb",507500,0,0,507500,341079,0.55,"507,500"
"Keon Broxton",26,"LF","Pre-Arb",508500,0,0,508500,297353,0.48,"508,500"
"Jake Elmore",29,"LF","Pre-Arb",507500,0,0,507500,268981,0.43,"507,500"
"Yadiel Rivera",24,"2B","Pre-Arb",508600,0,0,508600,216762,0.35,"508,600"
"Tyler Cravy",0,"RP","Pre-Arb",510600,0,0,510600,184140,0.3,"510,600"
"Manuel Pina",29,"C","Pre-Arb",507500,0,0,507500,174699,0.28,"507,500"
"Orlando Arcia",21,"SS","Pre-Arb",507500,0,0,507500,171926,0.28,"507,500"
"Rob Scahill",29,"RP","Pre-Arb",507500,0,0,507500,155288,0.25,"507,500"
"Taylor Jungmann",26,"RP","Pre-Arb",518500,0,0,518500,150149,0.24,"518,500"
"Brent Suter",26,"SP","Pre-Arb",507500,0,0,507500,124785,0.2,"507,500"
"Damien Magnifico",25,"RP","Pre-Arb",507500,0,0,507500,85963,0.14,"507,500"
"Ben Rowen",27,"RP","Pre-Arb",507500,0,0,507500,85963,0.14,"507,500"
"Andrew Susac",26,"C","Pre-Arb",507500,0,0,507500,74871,0.12,"507,500"
"Michael Reed",23,"LF","Pre-Arb",507500,0,0,507500,44368,0.07,"507,500"
"Josmil Pinto",27,"C","Pre-Arb",507500,0,0,507500,36049,0.06,"507,500"
