"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Zack Greinke",34,"SP","Vet",3.1e+07,3e+06,0,3.4e+07,3.4e+07,23.72,"34,416,667"
"Paul Goldschmidt",30,"1B","Vet",1.1e+07,1e+05,0,11100000,11100000,7.74,"6,400,000"
"A.J. Pollock",30,"CF","Arb 3",7750000,0,0,7750000,7750000,5.41,"7,750,000"
"Patrick Corbin",29,"SP","Arb 3",7500000,0,0,7500000,7500000,5.23,"7,500,000"
"Shelby Miller",27,"RP","Arb 3",4900000,0,0,4900000,4900000,3.42,"4,900,000"
"Alex Avila",31,"C","Vet",4e+06,0,0,4e+06,4e+06,2.79,"4,125,000"
"Robbie Ray",26,"SP","Arb 1",3950000,0,0,3950000,3950000,2.76,"3,950,000"
"Steven Souza",29,"RF","Arb 1",3550000,0,0,3550000,3550000,2.48,"3,550,000"
"Chris Owings",26,"RF","Arb 2",3400000,0,0,3400000,3400000,2.37,"3,400,000"
"David Peralta",30,"RF","Arb 1",3300000,0,0,3300000,3300000,2.3,"3,300,000"
"Yoshihisa Hirano",34,"RP","Pre-Arb",3e+06,0,0,3e+06,3e+06,2.09,"3,000,000"
"Ketel Marte",24,"2B","Pre-Arb",1e+06,2e+06,0,3e+06,3e+06,2.09,"4,800,000"
"Brad Ziegler",38,"RP","Vet",9e+06,0,0,9e+06,2999994,2.09,"2,999,994"
"Daniel Descalso",31,"3B","Vet",2e+06,0,0,2e+06,2e+06,1.4,"1,500,000"
"Jeff Mathis",35,"C","Vet",2e+06,0,0,2e+06,2e+06,1.4,"2,000,000"
"Jon Jay",33,"CF","Vet",3e+06,0,1500000,4500000,1887093,1.32,"3,000,000"
"Brad Boxberger",30,"RP/CL","Arb 2",1850000,0,0,1850000,1850000,1.29,"1,850,000"
"Eduardo Escobar",29,"3B","Arb 3",4850000,0,0,4850000,1694875,1.18,"4,850,000"
"Nick Ahmed",28,"SS","Arb 1",1275000,0,0,1275000,1275000,0.89,"1,275,000"
"Andrew Chafin",28,"RP","Arb 1",1195000,0,0,1195000,1195000,0.83,"1,195,000"
"Jake Diekman",31,"RP","Arb 3",2712500,0,0,2712500,904146,0.63,"2,712,500"
"T.J. McFarland",29,"RP","Arb 2",850000,0,0,850000,850000,0.59,"850,000"
"Archie Bradley",25,"RP","Pre-Arb",581900,0,0,581900,581900,0.41,"581,900"
"Zack Godley",28,"SP","Pre-Arb",579200,0,0,579200,579200,0.4,"579,200"
"John Ryan Murphy",27,"C","Pre-Arb",558000,0,0,558000,558000,0.39,"558,000"
"Matt Andriese",28,"RP","Pre-Arb",558400,0,0,558400,537358,0.37,"537,358"
"Matt Koch",27,"RP","Pre-Arb",545000,0,0,545000,322300,0.22,"322,300"
"Silvino Bracho",25,"RP","Pre-Arb",545000,0,0,545000,205100,0.14,"205,100"
"Socrates Brito",25,"LF","Pre-Arb",545000,0,0,545000,125990,0.09,"125,990"
"Jimmie Sherfy",26,"RP","Pre-Arb",545000,0,0,545000,120130,0.08,"120,130"
"Chris Stewart",36,"C","Vet",575000,0,0,575000,98912,0.07,"98,912"
"Yoan Lopez",25,"SP","Pre-Arb",545000,0,0,545000,82040,0.06,"82,040"
"Ildemaro Vargas",26,"SS","Pre-Arb",545000,0,0,545000,82040,0.06,"82,040"
"Jake Barrett",26,"RP","Pre-Arb",545000,0,0,545000,58600,0.04,"58,600"
"Randall Delgado",28,"RP","Arb 3",545000,0,0,545000,43950,0.03,"43,950"
