"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Jayson Werth",35,"LF","Vet",2e+07,571428,0,20571428,20571428,13.76,0
"Rafael Soriano",34,"RP","Vet",1.4e+07,0,0,1.4e+07,1.4e+07,9.37,0
"Ryan Zimmerman",29,"1B","Vet",1.4e+07,0,0,1.4e+07,1.4e+07,9.37,0
"Adam LaRoche",34,"DH","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,8.03,0
"Asdrubal Cabrera",28,"2B","Vet",1e+07,0,0,1e+07,1e+07,6.69,0
"Gio Gonzalez",28,"SP","Arb 2",8500000,1e+05,0,8600000,8600000,5.75,0
"Jordan Zimmermann",28,"SP","Arb 2",7500000,0,0,7500000,7500000,5.02,0
"Doug Fister",30,"SP","Arb 2",7200000,0,0,7200000,7200000,4.82,0
"Ian Desmond",28,"LF","Arb 2",6500000,0,0,6500000,6500000,4.35,0
"Denard Span",30,"CF","Vet",6500000,0,0,6500000,6500000,4.35,0
"Tyler Clippard",29,"RP","Arb 3",5875000,0,0,5875000,5875000,3.93,0
"Nate McLouth",32,"LF","Vet",5e+06,0,0,5e+06,5e+06,3.35,0
"Stephen Strasburg",25,"SP","Arb 1",3975000,0,0,3975000,3975000,2.66,0
"Drew Storen",26,"RP","Arb 2",3450000,0,0,3450000,3450000,2.31,0
"Ross Detwiler",28,"SP","Arb 2",3e+06,0,0,3e+06,3e+06,2.01,0
"Anthony Rendon",24,"3B","Pre-Arb",1200000,1500000,0,2700000,2700000,1.81,0
"Bryce Harper",21,"RF","Pre-Arb",9e+05,1250000,5e+05,2650000,2650000,1.77,0
"Scott Hairston",34,"RF","Vet",2500000,0,0,2500000,2500000,1.67,0
"Wilson Ramos",26,"C","Arb 1",2095000,0,0,2095000,2095000,1.4,0
"Jerry Blevins",30,"RP","Arb 2",1675000,0,0,1675000,1675000,1.12,0
"Craig Stammen",30,"RP","Arb 2",1375000,0,0,1375000,1375000,0.92,0
"Ross Ohlendorf",31,"RP","Arb 3",1250000,0,0,1250000,1250000,0.84,0
"Matt Thornton",37,"RP","Vet",3500000,0,0,3500000,1051912,0.7,0
"Matt Purke",23,"RP","Pre-Arb",350000,687500,0,1037500,1037500,0.69,0
"Jose Lobaton",29,"C","Arb 1",950000,0,0,950000,950000,0.64,0
"Kevin Frandsen",32,"3B","Arb 2",9e+05,0,50000,950000,950000,0.64,0
"Danny Espinosa",27,"SS","Pre-Arb",540850,0,0,540850,540850,0.36,0
"Tanner Roark",27,"SP","Pre-Arb",506100,0,0,506100,506100,0.34,0
"Erik Davis",27,"RP","Pre-Arb",501400,0,0,501400,501400,0.34,0
"Aaron Barrett",26,"RP","Pre-Arb",5e+05,0,0,5e+05,352459,0.24,0
"Sandy Leon",25,"C","Pre-Arb",501000,0,0,501000,243655,0.16,0
"Steven Souza",25,"RF","Pre-Arb",5e+05,0,0,5e+05,196721,0.13,0
"Tyler Moore",27,"1B","Pre-Arb",507900,0,0,507900,111738,0.07,0
"Nate Schierholtz",30,"RF","Arb 3",5e+05,0,0,5e+05,101092,0.07,0
"Michael Taylor",23,"CF","Pre-Arb",5e+05,0,0,5e+05,101092,0.07,0
"Ryan Mattheus",30,"RP","Pre-Arb",520000,0,0,520000,99453,0.07,0
"Jeff Kobernus",26,"2B","Pre-Arb",501000,0,0,501000,65704,0.04,0
"Pedro Florimon",27,"SS","Pre-Arb",517500,0,0,517500,31106,0.02,0
