"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Brandon Phillips",31,"2B","Vet",12500000,0,0,12500000,12500000,13.9,0
"Joey Votto",28,"1B","Arb 2",9500000,2e+06,50000,11550000,11550000,12.85,0
"Scott Rolen",37,"3B","Vet",6500000,1666668,0,8166668,8166668,9.08,0
"Bronson Arroyo",35,"SP","Vet",7e+06,0,0,7e+06,7e+06,7.79,0
"Ryan Madson",31,"RP","Vet",6e+06,0,0,6e+06,6e+06,6.67,0
"Johnny Cueto",26,"SP","Arb 2",5400000,0,0,5400000,5400000,6.01,0
"Jay Bruce",25,"RF","Arb 1",5e+06,41666,0,5041666,5041666,5.61,0
"Aroldis Chapman",24,"RP/CL","Pre-Arb",2e+06,2708333,25000,4733333,4733333,5.27,0
"Sean Marshall",29,"RP","Arb 3",3100000,0,0,3100000,3100000,3.45,0
"Homer Bailey",26,"SP","Arb 1",2425000,0,75000,2500000,2500000,2.78,0
"Ryan Ludwick",33,"LF","Vet",2e+06,0,450000,2450000,2450000,2.73,0
"Nick Massett",30,"RP","Arb 3",2400000,0,0,2400000,2400000,2.67,0
"Jonathan Broxton",28,"RP","Vet",4e+06,0,0,4e+06,1420765,1.58,0
"Bill Bray",29,"RP","Arb 2",1417500,0,0,1417500,1417500,1.58,0
"Ryan Hanigan",31,"C","Arb 1",1200000,1e+05,0,1300000,1300000,1.45,0
"Miguel Cairo",38,"3B","Vet",1e+06,0,0,1e+06,1e+06,1.11,0
"Wilson Valdez",34,"2B","Arb 1",930000,0,0,930000,930000,1.03,0
"Paul Janish",29,"SS","Pre-Arb",850000,0,0,850000,850000,0.95,0
"Willie Harris",34,"LF","Pre-Arb",8e+05,0,0,8e+05,8e+05,0.89,0
"Dioner Navarro",28,"C","Vet",8e+05,0,0,8e+05,8e+05,0.89,0
"Mat Latos",24,"SP","Pre-Arb",550000,0,0,550000,550000,0.61,0
"Drew Stubbs",27,"CF","Pre-Arb",527500,0,0,527500,527500,0.59,0
"Mike Leake",24,"SP","Pre-Arb",507500,0,0,507500,507500,0.56,0
"Andrew Brackman",26,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.56,0
"Chris Heisey",27,"LF","Pre-Arb",495000,0,0,495000,495000,0.55,0
"Logan Ondrusek",27,"RP","Pre-Arb",492500,0,0,492500,492500,0.55,0
"Sam LeCure",28,"RP","Pre-Arb",487500,0,0,487500,487500,0.54,0
"Alfredo Simon",31,"SP","Pre-Arb",487500,0,0,487500,487500,0.54,0
"Tony Cingrani",22,"RP","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Zack Cozart",26,"SS","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Todd Frazier",26,"3B","Pre-Arb",480000,0,0,480000,480000,0.53,0
"J.J. Hoover",24,"RP","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Kyle Lotzkar",22,"RP","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Devin Mesoraco",24,"C","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Todd Redmond",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Henry Rodriguez",22,"2B","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Jordan Smith",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Neftali Soto",23,"3B","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Pedro Villarreal",22,"RP","Pre-Arb",480000,0,0,480000,480000,0.53,0
"Xavier Paul",27,"LF","Pre-Arb",414066,0,0,414066,414066,0.46,0
