"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Hanley Ramirez",27,"DH","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,16.85,0
"Josh Johnson",27,"SP","Vet",7750000,0,0,7750000,7750000,11.87,0
"Javier Vazquez",34,"SP","Pre-Arb",7e+06,0,0,7e+06,7e+06,10.72,0
"Ricky Nolasco",28,"SP","Arb 3",6e+06,0,0,6e+06,6e+06,9.19,0
"John Buck",30,"C","Vet",4500000,5e+05,0,5e+06,5e+06,7.66,0
"Anibal Sanchez",27,"RP","Arb 2",3700000,0,0,3700000,3700000,5.67,0
"Juan Carlos Oviedo",29,"RP","Arb 2",3650000,0,0,3650000,3650000,5.59,0
"Omar Infante",29,"2B","Vet",2500000,0,0,2500000,2500000,3.83,0
"Clay Hensley",31,"RP","Arb 2",1400000,0,0,1400000,1400000,2.14,0
"Randy Choate",35,"RP","Vet",1e+06,0,0,1e+06,1e+06,1.53,0
"Wes Helms",35,"3B","Vet",1e+06,0,0,1e+06,1e+06,1.53,0
"Edward Mujica",27,"RP","Arb 1",8e+05,0,0,8e+05,8e+05,1.23,0
"Burke Badenhop",28,"RP","Arb 1",750000,0,0,750000,750000,1.15,0
"Greg Dobbs",32,"1B","Arb 3",6e+05,0,0,6e+05,6e+05,0.92,0
"Chris Coghlan",26,"LF","Pre-Arb",490000,0,0,490000,490000,0.75,0
"Chris Volstad",24,"SP","Pre-Arb",445000,0,0,445000,445000,0.68,0
"Gaby Sanchez",27,"1B","Pre-Arb",431000,0,0,431000,431000,0.66,0
"Emilio Bonifacio",26,"CF","Pre-Arb",425000,0,0,425000,425000,0.65,0
"Donnie Murphy",28,"3B","Pre-Arb",425000,0,0,425000,425000,0.65,0
"Brian Sanches",32,"RP","Pre-Arb",425000,0,0,425000,425000,0.65,0
"John Baker",30,"C","Pre-Arb",417000,0,0,417000,417000,0.64,0
"Giancarlo Stanton",21,"RF","Pre-Arb",416000,0,0,416000,416000,0.64,0
"Brett Hayes",27,"C","Pre-Arb",415000,0,0,415000,415000,0.64,0
"Jose Ceda",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Steve Cishek",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Scott Cousins",26,"RF","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Matt Dominguez",21,"3B","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Darin Downs",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Michael Dunn",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Brad Hand",21,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Chris Hatcher",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Jhan Marinez",22,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Osvaldo Martinez",25,"SS","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Logan Morrison",23,"DH","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Bryan Petersen",25,"CF","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Evan Reed",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Sandy Rosario",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Vinny Rottino",31,"LF","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Alex Sanabia",22,"SP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Ryan Webb",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.63,0
"Mike Cameron",38,"CF","Pre-Arb",7250000,5e+05,0,7750000,210393,0.32,0
