"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Jose Abreu",30,"1B","Arb 1",10825000,0,0,10825000,10825000,12.53,"10,825,000"
"James Shields",35,"SP","Vet",2.1e+07,0,0,2.1e+07,1e+07,11.58,"18,750,000"
"Avisail Garcia",26,"RF","Arb 2",3e+06,0,0,3e+06,3e+06,3.47,"3,000,000"
"Tim Anderson",24,"SS","Pre-Arb",850000,0,0,850000,850000,0.98,"4,166,667"
"Tyler Saladino",27,"2B","Pre-Arb",547000,0,0,547000,547000,0.63,"547,000"
"Yolmer Sanchez",25,"2B","Pre-Arb",546000,0,0,546000,546000,0.63,"546,000"
"Omar Narvaez",25,"C","Pre-Arb",540000,0,0,540000,540000,0.63,"540,000"
"Matt Davidson",26,"DH","Pre-Arb",537000,0,0,537000,537000,0.62,"537,000"
"Dylan Covey",25,"SP","Pre-Arb",535000,0,0,535000,535000,0.62,"535,000"
"Mike Pelfrey",33,"RP","Vet",535000,0,0,535000,476449,0.55,"535,000"
"Chris Beck",26,"RP","Pre-Arb",535000,0,0,535000,467680,0.54,"535,000"
"Kevan Smith",29,"C","Pre-Arb",535000,0,0,535000,450142,0.52,"535,000"
"Juan Minaya",26,"RP","Pre-Arb",535000,0,0,535000,409220,0.47,"535,000"
"Willy Garcia",24,"LF","Pre-Arb",535000,0,0,535000,403374,0.47,"535,000"
"Gregory Infante",29,"RP","Pre-Arb",535000,0,0,535000,385836,0.45,"535,000"
"David Holmberg",25,"RP","Pre-Arb",535000,0,0,535000,379990,0.44,"535,000"
"Adam Engel",25,"OF","Pre-Arb",535000,0,0,535000,341991,0.4,"535,000"
"Alen Hanson",24,"RF","Pre-Arb",541500,0,0,541500,340285,0.39,"541,500"
"Yoan Moncada",22,"2B","Pre-Arb",535000,0,0,535000,219225,0.25,"535,000"
"Aaron Bummer",23,"RP","Pre-Arb",535000,0,0,535000,195841,0.23,"535,000"
"Nicky Delmonico",24,"LF","Pre-Arb",535000,0,0,535000,181297,0.21,"535,000"
"Reynaldo Lopez",23,"SP","Pre-Arb",535000,0,0,535000,151996,0.18,"535,000"
"Danny Farquhar",30,"RP","Pre-Arb",535000,0,0,535000,128612,0.15,"535,000"
"Lucas Giolito",22,"SP","Pre-Arb",535000,0,0,535000,119843,0.14,"535,000"
"Rob Brantly",27,"C","Pre-Arb",535000,0,0,535000,108151,0.13,"535,000"
"Carson Fulmer",23,"SP","Pre-Arb",535000,0,0,535000,93536,0.11,"535,000"
"Rymer Liriano",26,"RF","Pre-Arb",535000,0,0,535000,87690,0.1,"535,000"
"Jace Fry",23,"P","Pre-Arb",535000,0,0,535000,78921,0.09,"535,000"
"Alberto Alburquerque",31,"RP","Arb 3",535000,0,0,535000,70152,0.08,"535,000"
"Chris Volstad",30,"SP","Vet",535000,0,0,535000,70152,0.08,"535,000"
