"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"John Lackey",34,"SP","Vet",15250000,7e+05,0,15950000,15950000,9.34,0
"David Ortiz",37,"DH","Vet",1.4e+07,5e+05,50000,14550000,14550000,8.52,0
"Ryan Dempster",36,"SP","Vet",13250000,0,0,13250000,13250000,7.76,0
"Shane Victorino",32,"RF","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,7.61,0
"Mike Napoli",31,"1B","Vet",5e+06,0,8e+06,1.3e+07,1.3e+07,7.61,0
"Jon Lester",29,"SP","Vet",11625000,0,0,11625000,11625000,6.81,0
"Dustin Pedroia",29,"2B","Vet",1e+07,250000,0,10250000,10250000,6,0
"Stephen Drew",30,"2B","Vet",9500000,0,5e+05,1e+07,1e+07,5.86,0
"Jacoby Ellsbury",29,"CF","Arb 3",9e+06,0,0,9e+06,9e+06,5.27,0
"Clay Buchholz",28,"SP","Vet",5500000,250000,50000,5800000,5800000,3.4,0
"Jonny Gomes",32,"LF","Vet",5e+06,0,0,5e+06,5e+06,2.93,0
"Jake Peavy",32,"RP","Vet",14500000,0,0,14500000,4991803,2.92,0
"Koji Uehara",38,"RP","Arb 2",4250000,0,5e+05,4750000,4750000,2.78,0
"Jarrod Saltalamacchia",28,"C","Arb 3",4500000,0,0,4500000,4500000,2.64,0
"Andrew Bailey",29,"RP","",4100000,0,0,4100000,4100000,2.4,0
"David Ross",36,"C","Vet",3100000,0,0,3100000,3100000,1.82,0
"Craig Breslow",32,"RP","Arb 3",2325000,0,0,2325000,2325000,1.36,0
"Matt Thornton",36,"RP","Vet",5500000,0,0,5500000,1654371,0.97,0
"Franklin Morales",27,"RP","Arb 2",1487500,0,0,1487500,1487500,0.87,0
"Andrew Miller",28,"RP","Arb 2",1475000,0,0,1475000,1475000,0.86,0
"Junichi Tazawa",27,"RP","Pre-Arb",815000,0,0,815000,815000,0.48,0
"Felix Doubront",25,"SP","Pre-Arb",518500,0,0,518500,518500,0.3,0
"Mike Carp",27,"LF","Pre-Arb",508500,0,0,508500,508500,0.3,0
"Daniel Nava",30,"LF","Pre-Arb",505000,0,0,505000,505000,0.3,0
"Ryan Kalish",25,"LF","Pre-Arb",498000,0,0,498000,498000,0.29,0
"Alex Wilson",26,"RP","Pre-Arb",490000,0,0,490000,490000,0.29,0
"Will Middlebrooks",24,"3B","Pre-Arb",498000,0,0,498000,372819,0.22,0
"Pedro Beato",26,"RP","Pre-Arb",490000,0,0,490000,366380,0.21,0
"Ryan Lavarnway",25,"C","Pre-Arb",495000,0,0,495000,289426,0.17,0
"Brandon Snyder",26,"3B","Pre-Arb",490000,0,0,490000,259726,0.15,0
"John McDonald",38,"SS","Vet",1500000,0,0,1500000,250000,0.15,0
"Brandon Workman",24,"RP","Pre-Arb",490000,0,0,490000,222240,0.13,0
"Drake Britton",24,"RP","Pre-Arb",490000,0,0,490000,208852,0.12,0
"Jackie Bradley",23,"CF","Pre-Arb",490000,0,0,490000,157978,0.09,0
"Rubby De La Rosa",24,"SP","Pre-Arb",493500,0,0,493500,129442,0.08,0
"Brock Holt",25,"2B","Pre-Arb",490000,0,0,490000,128524,0.08,0
"Allen Webster",23,"SP","Pre-Arb",490000,0,0,490000,117814,0.07,0
"Xander Bogaerts",20,"SS","Pre-Arb",490000,0,0,490000,112459,0.07,0
"Steven Wright",28,"SP","Pre-Arb",490000,0,0,490000,85683,0.05,0
"Quintin Berry",28,"LF","Pre-Arb",490000,0,0,490000,80327,0.05,0
"Brayan Villarreal",26,"SP","Pre-Arb",490000,0,0,490000,53551,0.03,0
